hist_avg_units,hist_trend,entitlement_limit,num_people,days_home,month_sin,month_cos,baseload_kwh,ac_1ton_kwh,ac_1_5ton_kwh,geyser_kwh,wm_kwh,microwave_kwh,cooler_kwh,iron_kwh,has_ac_1ton,has_ac_1_5ton,has_geyser,has_wm,has_microwave,has_cooler,has_iron,month,theoretical_units,actual_units
232.07,1.9,200.0,5,30,-0.0,1.0,215.22,0.0,0.0,0.0,12.12,40.23,0.0,10.82,0,0,0,1,1,0,1,12,278.4,280.54
328.7,28.59,200.0,3,29,-0.5,0.866025,224.34,137.4,0.0,0.0,5.2,0.0,0.0,6.5,1,0,0,1,0,0,1,11,373.43,297.96
198.67,29.92,200.0,4,22,0.5,-0.866025,244.2,0.0,0.0,0.0,7.27,0.0,0.0,2.27,0,0,0,1,0,0,1,5,253.75,304.67
368.77,-25.84,200.0,2,24,0.5,0.866025,185.82,0.0,224.16,0.0,0.0,0.0,0.0,6.5,0,1,0,0,0,0,1,1,416.47,219.06
223.46,3.4,200.0,4,24,0.866025,-0.5,205.08,0.0,0.0,0.0,5.2,44.3,0.0,4.76,0,0,0,1,1,0,1,4,259.34,283.79
176.64,8.62,194.3,5,28,0.866025,-0.5,180.96,0.0,0.0,12.17,12.12,0.0,0.0,4.33,0,0,1,1,0,0,1,4,209.59,302.65
148.92,36.62,163.81,5,18,0.5,0.866025,180.96,0.0,0.0,0.0,0.0,0.0,0.0,13.53,0,0,0,0,0,0,1,1,194.49,145.21
248.99,37.11,200.0,2,27,1.0,0.0,225.96,0.0,0.0,0.0,0.0,0.0,44.82,6.82,0,0,0,0,0,1,1,3,277.6,347.57
450.46,31.38,200.0,2,26,0.5,-0.866025,191.1,0.0,325.72,0.0,7.79,0.0,0.0,10.82,0,1,0,1,0,0,1,5,535.44,444.89
433.93,39.72,200.0,5,22,0.5,-0.866025,215.22,0.0,259.92,0.0,0.0,0.0,0.0,16.24,0,1,0,0,0,0,1,5,491.38,409.81
330.46,-14.13,200.0,1,15,0.866025,0.5,215.22,139.02,0.0,0.0,0.0,20.54,0.0,7.79,1,0,0,0,1,0,1,2,382.57,185.39
245.5,-12.79,200.0,4,25,-1.0,-0.0,222.72,0.0,0.0,26.49,8.31,0.0,18.51,0.0,0,0,1,1,0,1,0,9,276.03,207.65
141.7,-14.92,155.87,5,30,-1.0,-0.0,151.98,0.0,0.0,0.0,3.46,9.26,0.0,13.64,0,0,0,1,1,0,1,9,178.35,149.14
455.84,-3.76,200.0,3,22,-1.0,-0.0,182.58,0.0,291.41,0.0,8.66,54.56,0.0,6.5,0,1,0,1,1,0,1,9,543.71,314.73
174.54,-3.26,191.99,3,16,0.866025,-0.5,176.1,0.0,0.0,0.0,7.79,32.73,0.0,1.95,0,0,0,1,1,0,1,4,218.58,195.32
151.04,13.67,166.14,3,28,-0.5,-0.866025,155.22,0.0,0.0,0.0,13.86,0.0,0.0,10.82,0,0,0,1,0,0,1,7,179.9,148.88
167.44,30.69,184.18,5,30,0.866025,0.5,201.84,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0,0,0,0,0,0,1,2,210.5,180.28
257.72,-84.61,200.0,4,30,-0.866025,0.5,230.22,0.0,0.0,31.08,2.08,25.88,0.0,14.29,0,0,1,1,1,0,1,10,303.55,279.79
252.17,29.3,200.0,4,22,-1.0,-0.0,306.6,0.0,0.0,0.0,5.2,0.0,0.0,2.27,0,0,0,1,0,0,1,9,314.07,238.46
270.95,-54.53,200.0,3,29,-0.866025,-0.5,254.34,0.0,0.0,0.0,0.0,52.48,0.0,6.82,0,0,0,0,1,0,1,8,313.64,259.09
180.74,-13.67,198.81,5,22,-1.0,-0.0,177.72,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0,0,0,0,0,0,1,9,184.65,182.88
237.77,49.03,200.0,3,24,-1.0,-0.0,216.84,0.0,0.0,39.75,2.6,0.0,0.0,8.12,0,0,1,1,0,0,1,9,267.31,185.08
224.61,-1.29,200.0,4,30,-0.866025,-0.5,265.08,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0,0,0,0,0,0,1,8,269.63,269.32
157.08,36.97,172.79,4,30,0.866025,0.5,156.84,0.0,0.0,0.0,0.0,27.75,0.0,6.5,0,0,0,0,1,0,1,2,191.08,163.67
175.69,-34.34,193.26,3,21,0.5,-0.866025,180.96,0.0,0.0,19.83,0.0,0.0,0.0,9.74,0,0,1,0,0,0,1,5,210.54,195.72
182.61,-7.86,200.0,4,28,0.5,-0.866025,198.6,0.0,0.0,0.0,1.39,0.0,0.0,2.06,0,0,0,1,0,0,1,5,202.04,265.45
200.77,-32.87,200.0,5,30,-0.5,0.866025,199.2,0.0,0.0,33.06,6.24,0.0,0.0,0.0,0,0,1,1,0,0,0,11,238.49,264.47
260.7,-1.26,200.0,4,27,-1.0,-0.0,252.72,0.0,0.0,39.39,13.86,0.0,0.0,0.0,0,0,1,1,0,0,0,9,305.97,272.11
229.8,17.31,200.0,2,30,-0.0,1.0,201.84,0.0,0.0,41.15,0.0,13.9,0.0,10.39,0,0,1,0,1,0,1,12,267.29,241.97
219.69,-47.89,200.0,4,30,0.5,0.866025,197.58,0.0,0.0,56.02,0.0,0.0,0.0,9.74,0,0,1,0,0,0,1,1,263.34,244.54
315.52,-17.11,200.0,5,23,1.0,0.0,198.6,130.57,0.0,29.4,5.2,0.0,0.0,4.11,1,0,1,1,0,0,1,3,367.88,287.36
169.67,4.28,186.64,5,26,-0.5,0.866025,198.6,0.0,0.0,0.0,6.24,0.0,0.0,2.17,0,0,0,1,0,0,1,11,207.0,218.12
263.78,16.26,200.0,4,19,-0.0,1.0,279.84,0.0,0.0,0.0,0.0,0.0,0.0,8.23,0,0,0,0,0,0,1,12,288.07,233.4
334.94,36.92,200.0,3,30,-0.866025,0.5,241.98,94.34,0.0,0.0,2.77,34.62,0.0,6.93,1,0,0,1,1,0,1,10,380.64,283.22
370.81,55.68,200.0,3,17,0.866025,-0.5,208.32,213.39,0.0,0.0,0.0,0.0,0.0,7.79,1,0,0,0,0,0,1,4,429.5,267.64
214.86,17.19,200.0,3,28,0.5,-0.866025,201.84,0.0,0.0,0.0,6.24,41.34,0.0,0.0,0,0,0,1,1,0,0,5,249.41,328.16
377.31,11.5,200.0,4,26,0.5,0.866025,100.32,0.0,314.73,0.0,0.0,21.62,0.0,6.5,0,1,0,0,1,0,1,1,443.17,306.54
213.88,27.53,200.0,6,22,-0.0,1.0,229.2,0.0,0.0,0.0,14.55,0.0,0.0,4.55,0,0,0,1,0,0,1,12,248.3,193.82
434.06,-8.95,200.0,1,22,0.5,0.866025,205.08,0.0,165.53,57.17,9.7,63.63,0.0,12.99,0,1,1,1,1,0,1,1,514.09,230.1
567.67,11.15,200.0,3,26,-1.0,-0.0,220.08,0.0,436.46,0.0,12.12,0.0,0.0,4.55,0,1,0,1,0,0,1,9,673.21,471.24
583.6,22.54,200.0,5,25,0.5,0.866025,206.7,0.0,464.41,0.0,0.0,0.0,0.0,12.99,0,1,0,0,0,0,1,1,684.1,393.24
146.01,34.08,160.61,4,28,-0.866025,0.5,113.7,0.0,0.0,0.0,0.0,33.63,4.2,13.64,0,0,0,0,1,1,1,10,165.17,175.21
247.41,25.02,200.0,4,29,0.0,-1.0,225.96,0.0,0.0,9.34,0.0,0.0,46.96,5.2,0,0,1,0,0,1,1,6,287.45,245.84
170.45,-37.07,187.5,4,27,0.0,-1.0,176.1,0.0,0.0,25.52,0.0,15.43,0.0,5.41,0,0,1,0,1,0,1,6,222.46,190.18
175.0,84.3,192.5,3,30,0.866025,0.5,200.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,200.22,169.52
270.65,-15.99,200.0,2,27,0.0,-1.0,203.46,0.0,0.0,42.45,10.39,42.85,0.0,6.5,0,0,1,1,1,0,1,6,305.65,267.46
252.18,-13.01,200.0,4,23,0.5,-0.866025,258.6,0.0,0.0,7.71,0.0,37.41,0.0,10.82,0,0,1,0,1,0,1,5,314.54,311.51
170.81,-25.18,187.89,5,28,-1.0,-0.0,200.22,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0,0,0,0,0,0,1,9,203.9,168.34
154.76,23.63,170.24,4,30,-0.0,1.0,155.22,0.0,0.0,0.0,6.24,0.0,0.0,6.5,0,0,0,1,0,0,1,12,167.95,133.24
198.2,3.3,200.0,3,16,-0.5,-0.866025,225.96,0.0,0.0,0.0,8.31,0.0,0.0,3.25,0,0,0,1,0,0,1,7,237.52,152.44
487.43,-34.98,200.0,3,24,0.5,-0.866025,194.34,0.0,340.96,0.0,0.0,42.82,0.0,3.9,0,1,0,0,1,0,1,5,582.02,553.16
254.6,-3.82,200.0,3,20,0.866025,-0.5,218.46,0.0,0.0,16.9,0.0,53.26,0.0,0.0,0,0,1,0,1,0,0,4,288.62,299.84
217.63,-7.46,200.0,6,24,-1.0,-0.0,188.46,0.0,0.0,0.0,14.55,0.0,29.09,4.76,0,0,0,1,0,1,1,9,236.87,211.26
161.8,0.11,177.98,2,23,0.866025,0.5,180.96,0.0,0.0,0.0,0.0,0.0,14.68,5.52,0,0,0,0,0,1,1,2,201.16,124.44
326.82,12.65,200.0,7,30,0.5,0.866025,327.48,0.0,0.0,0.0,4.68,26.04,0.0,22.73,0,0,0,1,1,0,1,1,380.93,375.28
252.1,3.11,200.0,3,25,0.5,0.866025,184.2,123.6,0.0,0.0,2.77,0.0,0.0,0.0,1,0,0,1,0,0,0,1,310.57,200.21
204.49,-15.33,200.0,5,24,1.0,0.0,185.82,0.0,0.0,17.77,0.0,30.44,0.0,7.79,0,0,1,0,1,0,1,3,241.83,290.9
199.68,-2.17,200.0,3,30,-0.5,0.866025,189.48,0.0,0.0,0.0,0.0,0.0,9.43,10.82,0,0,0,0,0,1,1,11,209.74,223.46
199.84,15.57,200.0,2,30,0.5,0.866025,191.1,0.0,0.0,0.0,0.0,38.17,0.0,6.5,0,0,0,0,1,0,1,1,235.77,206.26
561.81,-37.54,200.0,3,20,0.866025,-0.5,306.6,0.0,332.13,0.0,0.0,25.87,0.0,5.2,0,1,0,0,1,0,1,4,669.8,619.69
179.74,33.03,197.71,3,19,0.866025,0.5,216.84,0.0,0.0,0.0,3.46,0.0,0.0,5.2,0,0,0,1,0,0,1,2,225.5,145.89
146.84,14.75,161.52,1,21,1.0,0.0,107.82,0.0,0.0,0.0,0.0,36.22,0.0,11.91,0,0,0,0,1,0,1,3,155.95,130.82
309.18,33.35,200.0,6,29,0.5,0.866025,287.34,0.0,0.0,61.13,0.0,0.0,0.0,5.2,0,0,1,0,0,0,1,1,353.66,296.74
249.45,-7.55,200.0,4,23,-0.0,1.0,203.46,0.0,0.0,63.51,3.46,0.0,0.0,12.34,0,0,1,1,0,0,1,12,282.78,187.25
171.13,10.88,188.24,2,17,-0.5,0.866025,194.34,0.0,0.0,0.0,6.93,0.0,0.0,9.09,0,0,0,1,0,0,1,11,210.36,140.55
162.01,39.64,178.21,2,28,-0.5,-0.866025,209.34,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0,0,0,0,0,0,1,7,213.24,152.26
184.29,50.26,200.0,5,28,0.866025,-0.5,206.7,0.0,0.0,0.0,0.0,0.0,0.0,8.12,0,0,0,0,0,0,1,4,214.82,303.44
300.66,-46.61,200.0,3,29,0.5,0.866025,179.34,181.07,0.0,0.0,0.0,0.0,0.0,4.55,1,0,0,0,0,0,1,1,364.95,210.05
180.49,10.62,198.54,2,27,-0.866025,0.5,212.58,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0,0,0,0,0,0,1,10,217.34,193.28
295.78,67.45,200.0,4,18,-0.0,1.0,222.72,122.8,0.0,0.0,12.12,0.0,0.0,10.28,1,0,0,1,0,0,1,12,367.92,176.81
572.39,7.27,200.0,5,21,-0.5,-0.866025,332.34,0.0,271.57,37.55,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,7,641.46,471.07
257.06,10.12,200.0,6,30,-0.0,1.0,227.58,0.0,0.0,39.02,5.54,0.0,0.0,6.17,0,0,1,1,0,0,1,12,278.31,259.9
373.47,-32.47,200.0,6,25,0.0,-1.0,196.98,170.46,0.0,22.18,6.24,17.63,0.0,10.82,1,0,1,1,1,0,1,6,424.32,331.85
208.91,16.27,200.0,2,27,-0.866025,-0.5,205.08,0.0,0.0,0.0,0.0,25.95,0.0,14.4,0,0,0,0,1,0,1,8,245.43,186.39
105.07,39.34,115.58,4,25,1.0,0.0,90.6,0.0,0.0,0.0,0.0,24.27,0.0,4.76,0,0,0,0,1,0,1,3,119.64,121.46
178.04,31.06,195.84,2,20,-1.0,-0.0,177.72,0.0,0.0,9.54,8.66,0.0,0.0,6.82,0,0,1,1,0,0,1,9,202.74,134.46
208.32,33.1,200.0,7,29,-0.5,-0.866025,224.34,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0,0,0,0,0,0,1,7,233.0,217.02
214.93,-1.01,200.0,5,29,0.866025,0.5,244.2,0.0,0.0,0.0,12.12,0.0,0.0,2.17,0,0,0,1,0,0,1,2,258.49,203.11
193.71,-17.66,200.0,4,24,0.866025,-0.5,225.96,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0,0,0,0,0,0,1,4,232.13,272.82
217.08,-13.23,200.0,2,29,-1.0,-0.0,221.1,0.0,0.0,24.79,4.16,0.0,0.0,3.68,0,0,1,1,0,0,1,9,253.72,190.37
213.11,21.79,200.0,4,18,0.866025,-0.5,229.2,0.0,0.0,0.0,0.0,0.0,0.0,4.87,0,0,0,0,0,0,1,4,234.07,222.71
173.22,-1.84,190.54,6,26,-0.866025,-0.5,207.72,0.0,0.0,0.0,0.0,25.63,0.0,0.0,0,0,0,0,1,0,0,8,233.35,213.51
260.24,-33.95,200.0,5,30,0.866025,0.5,222.72,0.0,0.0,29.28,0.0,44.34,0.0,7.36,0,0,1,0,1,0,1,2,303.71,308.54
188.23,73.1,200.0,3,23,0.866025,-0.5,218.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,218.46,238.26
238.82,32.02,200.0,3,29,-0.866025,-0.5,233.46,0.0,0.0,0.0,5.54,19.31,0.0,12.99,0,0,0,1,1,0,1,8,271.31,231.09
169.24,-9.91,186.16,4,30,-0.5,-0.866025,132.96,0.0,0.0,0.0,19.4,57.02,0.0,2.06,0,0,0,1,1,0,1,7,211.43,172.47
217.05,-53.9,200.0,2,30,-0.5,0.866025,173.46,0.0,0.0,50.94,0.0,21.21,0.0,8.66,0,0,1,0,1,0,1,11,254.26,227.01
179.74,21.49,197.71,1,21,0.866025,0.5,201.84,0.0,0.0,0.0,8.31,9.96,0.0,6.82,0,0,0,1,1,0,1,2,226.94,137.69
199.55,-29.19,200.0,6,29,-0.5,-0.866025,218.46,0.0,0.0,12.05,0.0,8.22,0.0,11.91,0,0,1,0,1,0,1,7,250.65,218.08
255.56,-5.25,200.0,2,27,1.0,0.0,68.1,211.36,0.0,0.0,0.0,0.0,0.0,10.82,1,0,0,0,0,0,1,3,290.28,233.55
226.92,-67.25,200.0,5,30,0.0,-1.0,182.58,66.42,0.0,0.0,3.46,12.41,0.0,8.12,1,0,0,1,1,0,1,6,273.0,184.23
200.34,-31.19,200.0,4,29,0.866025,-0.5,224.34,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0,0,0,0,0,0,1,4,228.67,285.62
326.4,11.11,200.0,2,29,1.0,0.0,104.58,221.66,0.0,16.08,0.0,52.07,0.0,3.25,1,0,1,0,1,0,1,3,397.63,296.91
191.33,36.61,200.0,3,24,0.5,-0.866025,230.82,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0,0,0,0,0,0,1,5,234.5,270.3
134.91,-3.5,148.4,4,24,-0.5,0.866025,179.34,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0,0,0,0,0,0,1,11,181.5,149.0
305.9,16.46,200.0,4,22,-0.5,0.866025,250.08,78.96,0.0,45.24,0.0,0.0,0.0,9.09,1,0,1,0,0,0,1,11,383.37,256.66
141.87,30.55,156.06,4,29,0.5,-0.866025,151.98,0.0,0.0,3.19,0.0,0.0,0.0,9.74,0,0,1,0,0,0,1,5,164.91,215.23
212.52,10.21,200.0,5,25,-0.0,1.0,195.96,0.0,0.0,32.72,0.0,12.85,0.0,9.53,0,0,1,0,1,0,1,12,251.06,212.43
185.08,55.14,200.0,6,25,0.5,-0.866025,201.84,0.0,0.0,13.31,0.0,6.86,0.0,4.33,0,0,1,0,1,0,1,5,226.33,307.18
276.3,-38.9,200.0,3,27,-0.0,1.0,239.34,0.0,0.0,49.13,0.0,17.14,0.0,0.0,0,0,1,0,1,0,0,12,305.61,225.34
203.3,27.71,200.0,5,19,0.0,-1.0,200.82,0.0,0.0,0.0,0.0,36.43,0.0,8.23,0,0,0,0,1,0,1,6,245.47,182.89
192.21,-23.4,200.0,3,21,0.866025,-0.5,191.1,0.0,0.0,2.26,0.0,8.32,0.0,8.23,0,0,1,0,1,0,1,4,209.91,209.88
194.73,-19.61,200.0,3,29,0.866025,0.5,205.08,0.0,0.0,0.0,12.47,10.47,6.51,0.0,0,0,0,1,1,1,0,2,234.53,179.83
358.01,49.51,200.0,3,22,-0.866025,0.5,220.08,0.0,196.05,0.0,0.0,0.0,0.0,5.2,0,1,0,0,0,0,1,10,421.33,265.08
188.49,-18.42,200.0,5,30,-0.5,0.866025,156.84,0.0,0.0,28.0,0.0,0.0,13.13,7.79,0,0,1,0,0,1,1,11,205.77,216.18
103.78,37.97,114.16,7,28,0.866025,-0.5,105.6,0.0,0.0,9.42,5.2,0.0,0.0,6.5,0,0,1,1,0,0,1,4,126.71,171.05
176.45,16.34,194.09,4,24,0.866025,0.5,182.58,0.0,0.0,0.0,0.0,0.0,0.0,12.34,0,0,0,0,0,0,1,2,194.92,154.51
204.05,-19.12,200.0,3,25,0.5,0.866025,248.46,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0,0,0,0,0,0,1,1,250.62,189.49
189.71,-14.87,200.0,3,28,0.866025,0.5,216.84,0.0,0.0,0.0,10.39,0.0,0.0,15.16,0,0,0,1,0,0,1,2,242.39,184.43
548.76,-68.86,200.0,2,20,0.5,0.866025,239.34,0.0,406.3,0.0,0.0,0.0,0.0,9.2,0,1,0,0,0,0,1,1,654.84,289.82
221.54,-14.01,200.0,7,26,0.866025,-0.5,218.46,0.0,0.0,0.0,0.0,32.79,0.0,5.41,0,0,0,0,1,0,1,4,256.66,329.08
200.4,-14.34,200.0,4,30,-0.0,1.0,245.22,0.0,0.0,0.0,8.31,0.0,0.0,2.38,0,0,0,1,0,0,1,12,255.92,185.06
246.38,-5.64,200.0,5,30,-0.5,-0.866025,221.7,0.0,0.0,0.0,0.0,31.54,14.75,0.0,0,0,0,0,1,1,0,7,267.99,211.68
242.77,9.8,200.0,3,30,-0.5,0.866025,200.22,0.0,0.0,80.06,6.93,0.0,0.0,5.2,0,0,1,1,0,0,1,11,292.41,259.73
504.06,11.8,200.0,4,30,-0.0,1.0,205.08,0.0,376.65,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,12,581.73,379.01
207.69,-11.03,200.0,3,28,0.5,-0.866025,216.84,0.0,0.0,0.0,7.79,21.1,0.0,6.17,0,0,0,1,1,0,1,5,251.9,294.85
185.97,-14.56,200.0,2,29,0.5,0.866025,196.98,0.0,0.0,20.26,0.0,0.0,0.0,3.9,0,0,1,0,0,0,1,1,221.14,179.88
123.41,-10.45,135.75,2,24,0.866025,0.5,119.58,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0,0,0,0,0,0,1,2,128.67,74.73
220.31,2.81,200.0,2,22,-0.5,0.866025,180.96,0.0,0.0,60.36,0.0,0.0,0.0,7.14,0,0,1,0,0,0,1,11,248.47,203.96
170.29,-15.57,187.32,4,28,0.866025,0.5,176.7,0.0,0.0,0.0,0.0,12.99,0.0,3.25,0,0,0,0,1,0,1,2,192.94,150.63
236.59,-35.12,200.0,5,26,-0.866025,-0.5,237.72,0.0,0.0,25.2,0.0,0.0,3.7,6.82,0,0,1,0,0,1,1,8,273.44,254.41
177.17,-24.11,194.89,5,23,-0.5,-0.866025,176.1,0.0,0.0,31.11,0.0,0.0,0.0,4.55,0,0,1,0,0,0,1,7,211.76,164.13
184.57,27.67,200.0,2,25,1.0,0.0,205.08,0.0,0.0,0.0,10.91,0.0,0.0,8.66,0,0,0,1,0,0,1,3,224.65,282.47
228.43,-15.93,200.0,2,20,0.866025,-0.5,201.84,64.71,0.0,0.0,0.0,0.0,0.0,11.91,1,0,0,0,0,0,1,4,278.45,257.86
371.69,52.5,200.0,2,24,-0.0,1.0,229.2,170.57,0.0,0.0,0.0,21.13,0.0,9.09,1,0,0,0,1,0,1,12,429.99,270.38
197.37,17.97,200.0,4,24,0.866025,0.5,236.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,236.1,167.99
177.01,7.21,194.71,4,30,0.0,-1.0,184.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,6,184.2,192.22
249.75,33.11,200.0,4,25,-0.866025,-0.5,244.2,0.0,0.0,17.74,10.39,0.0,0.0,16.24,0,0,1,1,0,0,1,8,288.57,240.49
291.47,32.87,200.0,2,30,-1.0,-0.0,232.44,0.0,0.0,41.9,0.0,22.61,28.0,6.5,0,0,1,0,1,1,1,9,331.44,289.0
230.3,19.54,200.0,3,22,0.866025,0.5,205.08,0.0,0.0,46.46,0.0,28.8,0.0,0.0,0,0,1,0,1,0,0,2,280.34,179.84
280.67,10.26,200.0,4,27,0.5,0.866025,209.34,0.0,0.0,48.98,0.0,59.17,0.0,0.0,0,0,1,0,1,0,0,1,317.49,250.57
199.41,-20.33,200.0,5,22,-1.0,-0.0,230.82,0.0,0.0,0.0,0.0,0.0,0.0,11.37,0,0,0,0,0,0,1,9,242.19,201.01
298.57,-2.38,200.0,3,30,-1.0,-0.0,218.46,130.68,0.0,0.0,6.24,0.0,0.0,0.0,1,0,0,1,0,0,0,9,355.38,280.98
171.05,-38.73,188.16,2,30,0.866025,-0.5,179.34,0.0,0.0,5.88,0.0,0.0,0.0,8.23,0,0,1,0,0,0,1,4,193.45,251.93
227.99,-5.98,200.0,4,19,-0.5,0.866025,230.22,0.0,0.0,0.0,2.08,10.09,0.0,5.52,0,0,0,1,1,0,1,11,247.91,182.12
58.33,41.09,64.16,3,27,-1.0,-0.0,69.72,0.0,0.0,0.0,6.93,0.0,0.0,4.76,0,0,0,1,0,0,1,9,81.41,80.82
125.77,56.97,138.35,2,21,-1.0,-0.0,127.08,0.0,0.0,0.0,8.66,0.0,0.0,3.46,0,0,0,1,0,0,1,9,139.2,92.53
129.51,-32.8,142.46,5,30,-0.0,1.0,158.46,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0,0,0,0,0,0,1,12,164.31,165.27
199.73,-17.38,200.0,4,25,0.866025,-0.5,205.08,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0,0,0,0,0,0,1,4,207.24,271.07
302.28,-27.08,200.0,4,29,-0.0,1.0,311.46,0.0,0.0,0.0,0.0,30.02,0.0,0.0,0,0,0,0,1,0,0,12,341.48,278.24
476.75,-16.57,200.0,6,27,-0.5,-0.866025,223.32,0.0,325.99,0.0,0.0,0.0,0.0,6.17,0,1,0,0,0,0,1,7,555.48,317.33
165.22,14.16,181.74,4,28,0.866025,0.5,168.6,0.0,0.0,0.0,7.79,0.0,0.0,4.33,0,0,0,1,0,0,1,2,180.72,168.06
293.75,9.34,200.0,3,19,-0.5,-0.866025,136.2,187.52,0.0,0.0,6.24,0.0,0.0,9.74,1,0,0,1,0,0,1,7,339.7,174.41
271.61,-9.44,200.0,2,25,0.0,-1.0,222.72,0.0,0.0,0.0,3.46,0.0,115.26,0.0,0,0,0,1,0,1,0,6,341.45,250.84
169.79,37.01,186.77,2,30,0.866025,0.5,192.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,192.72,151.96
208.12,36.47,200.0,3,28,0.5,-0.866025,206.7,0.0,0.0,0.0,4.85,35.88,0.0,0.0,0,0,0,1,1,0,0,5,247.43,269.66
539.02,-18.74,200.0,3,26,0.5,0.866025,95.46,0.0,495.71,0.0,0.0,27.48,0.0,9.53,0,1,0,0,1,0,1,1,628.19,341.73
182.68,38.67,200.0,5,30,1.0,0.0,176.1,0.0,0.0,0.0,0.0,27.9,0.0,5.2,0,0,0,0,1,0,1,3,209.19,282.86
177.2,44.63,194.92,4,27,0.866025,-0.5,182.58,0.0,0.0,0.0,0.0,10.77,0.0,9.09,0,0,0,0,1,0,1,4,202.44,237.94
204.38,14.19,200.0,5,26,0.5,-0.866025,203.46,0.0,0.0,30.57,4.68,19.57,0.0,7.79,0,0,1,1,1,0,1,5,266.07,300.04
200.55,-17.85,200.0,4,30,1.0,0.0,221.1,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,3,228.89,303.68
294.34,-20.17,200.0,5,25,0.5,-0.866025,246.84,63.88,0.0,12.15,0.0,0.0,0.0,13.53,1,0,1,0,0,0,1,5,336.4,299.87
222.85,-81.27,200.0,4,25,0.0,-1.0,182.58,0.0,0.0,0.0,0.0,0.0,86.03,6.5,0,0,0,0,0,1,1,6,275.11,198.03
503.73,-34.25,200.0,4,22,0.5,-0.866025,173.46,0.0,397.94,12.4,0.0,28.55,0.0,4.33,0,1,1,0,1,0,1,5,616.68,507.75
348.16,-3.91,200.0,2,25,-0.5,-0.866025,224.34,135.27,0.0,0.0,6.93,23.75,0.0,6.93,1,0,0,1,1,0,1,7,397.22,264.7
251.71,-2.41,200.0,5,27,0.0,-1.0,160.08,0.0,113.58,0.0,1.56,11.34,0.0,5.85,0,1,0,1,1,0,1,6,292.4,167.46
207.57,-42.33,200.0,6,30,0.0,-1.0,224.34,0.0,0.0,0.0,0.0,30.34,0.0,4.76,0,0,0,0,1,0,1,6,259.44,280.16
225.99,-26.48,200.0,5,26,1.0,0.0,239.34,0.0,0.0,7.35,0.0,39.07,0.0,5.85,0,0,1,0,1,0,1,3,291.61,325.18
202.23,-22.11,200.0,5,29,-0.5,0.866025,223.32,0.0,0.0,0.0,0.0,0.0,10.21,2.38,0,0,0,0,0,1,1,11,235.91,232.07
396.55,-6.13,200.0,5,25,-0.5,-0.866025,206.7,193.73,0.0,48.72,5.2,0.0,0.0,4.33,1,0,1,1,0,0,1,7,458.68,314.34
238.06,-58.27,200.0,4,27,-0.866025,0.5,199.2,0.0,0.0,22.13,0.0,39.87,10.62,5.2,0,0,1,0,1,1,1,10,277.02,233.64
197.33,54.87,200.0,3,20,0.866025,0.5,180.96,0.0,0.0,31.84,10.39,0.0,0.0,15.16,0,0,1,1,0,0,1,2,238.35,164.36
173.39,-21.47,190.73,1,28,-0.866025,0.5,219.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,219.48,206.15
126.21,15.71,138.83,6,27,0.5,0.866025,89.58,0.0,0.0,33.81,8.31,0.0,5.76,0.0,0,0,1,1,0,1,0,1,137.46,113.62
296.88,-1.22,200.0,2,28,0.0,-1.0,236.1,0.0,0.0,0.0,0.0,0.0,84.3,9.74,0,0,0,0,0,1,1,6,330.15,302.94
589.33,-14.1,200.0,4,27,-0.5,0.866025,203.46,0.0,441.72,47.24,4.68,0.0,0.0,0.0,0,1,1,1,0,0,0,11,697.09,527.47
434.94,11.41,200.0,3,19,0.0,-1.0,205.08,0.0,305.01,0.0,0.0,0.0,0.0,3.9,0,1,0,0,0,0,1,6,513.98,308.89
213.51,-7.2,200.0,3,22,0.0,-1.0,185.22,0.0,0.0,17.79,0.0,37.83,0.0,6.5,0,0,1,0,1,0,1,6,247.33,191.77
