hist_avg_units,hist_trend,num_people,days_home,month_sin,month_cos,baseload_kwh,ac_1ton_kwh,ac_1_5ton_kwh,geyser_kwh,wm_kwh,microwave_kwh,cooler_kwh,iron_kwh,has_ac_1ton,has_ac_1_5ton,has_geyser,has_wm,has_microwave,has_cooler,has_iron,actual_units,total_hca_kwh,has_any_ac,high_occupancy,partial_month
335.58,-23.76,4,30,0.866025,0.5,220.08,0.0,165.94,0.0,0.0,0.0,0.0,9.2,0,1,0,0,0,0,1,317.3,175.14,1,0,0
204.89,0.72,4,19,-0.5,-0.866025,203.46,0.0,0.0,25.58,6.93,0.0,0.0,7.14,0,0,1,1,0,0,1,195.64,39.65,0,0,1
225.53,-16.34,4,21,0.0,-1.0,179.94,0.0,0.0,20.68,0.0,0.0,54.64,10.82,0,0,1,0,0,1,1,211.75,86.13999999999999,0,0,1
214.39,36.56,4,18,0.866025,-0.5,173.46,0.0,0.0,15.76,15.59,39.61,0.0,12.99,0,0,1,1,1,0,1,250.86,83.95,0,0,1
213.95,0.1,2,25,-0.0,1.0,222.72,0.0,0.0,0.0,6.93,0.0,15.14,3.68,0,0,0,1,0,1,1,165.81,25.75,0,0,0
190.29,13.28,3,24,-0.5,-0.866025,200.22,0.0,0.0,22.99,0.0,0.0,0.0,10.82,0,0,1,0,0,0,1,206.21,33.81,0,0,1
195.5,-13.52,1,21,-1.0,-0.0,221.7,0.0,0.0,0.0,8.66,0.0,0.0,4.33,0,0,0,1,0,0,1,190.53,12.99,0,0,1
246.07,11.75,2,26,0.5,0.866025,252.72,0.0,0.0,33.66,0.0,0.0,0.0,10.82,0,0,1,0,0,0,1,200.99,44.48,0,0,0
101.81,0.79,6,24,-0.866025,0.5,66.48,0.0,0.0,24.23,6.24,37.6,0.0,4.33,0,0,1,1,1,0,1,102.96,72.39999999999999,0,1,1
318.65,-41.2,3,24,-1.0,-0.0,229.2,0.0,105.06,36.55,9.7,0.0,0.0,8.23,0,1,1,1,0,0,1,288.99,159.54,1,0,1
193.66,-7.56,5,21,0.866025,-0.5,180.96,0.0,0.0,20.81,9.7,16.56,0.0,3.46,0,0,1,1,1,0,1,270.89,50.529999999999994,0,1,1
310.65,26.39,6,30,-0.866025,0.5,69.72,233.76,0.0,19.38,5.2,26.34,0.0,8.66,1,0,1,1,1,0,1,348.13,293.34,1,1,0
174.6,-6.46,5,28,-0.0,1.0,203.46,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,194.93,6.5,0,1,0
223.98,27.95,2,25,0.866025,-0.5,250.08,0.0,0.0,0.0,0.0,8.13,0.0,8.23,0,0,0,0,1,0,1,307.11,16.36,0,0,0
250.26,2.54,4,27,0.5,0.866025,213.6,0.0,0.0,66.05,0.0,0.0,0.0,5.2,0,0,1,0,0,0,1,228.65,71.25,0,0,0
442.42,-6.34,2,28,0.5,-0.866025,203.46,0.0,309.01,0.0,0.0,0.0,0.0,7.14,0,1,0,0,0,0,1,384.06,316.15,1,0,0
214.3,12.13,6,30,-0.866025,-0.5,182.58,0.0,0.0,26.08,0.0,32.25,0.0,7.36,0,0,1,0,1,0,1,249.65,65.69,0,1,0
52.31,-5.02,6,26,1.0,0.0,72.96,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0,0,0,0,0,0,1,91.85,7.14,0,1,0
330.0,-60.29,5,30,0.5,-0.866025,203.46,188.94,0.0,0.0,0.0,0.0,0.0,5.85,1,0,0,0,0,0,1,399.03,194.79,1,1,0
166.07,7.06,4,30,0.5,0.866025,177.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,156.87,0.0,0,0,0
310.9,-41.4,4,24,0.866025,0.5,183.6,61.25,0.0,100.24,6.93,0.0,0.0,8.12,1,0,1,1,0,0,1,228.68,176.54000000000002,1,0,1
157.18,10.04,3,30,-0.0,1.0,113.1,0.0,0.0,50.84,6.93,0.0,0.0,6.17,0,0,1,1,0,0,1,126.41,63.940000000000005,0,0,0
179.32,22.35,7,21,1.0,0.0,205.08,0.0,0.0,0.0,0.0,0.0,0.0,6.82,0,0,0,0,0,0,1,263.24,6.82,0,1,1
162.19,33.06,2,25,0.0,-1.0,200.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,156.26,0.0,0,0,0
207.57,-5.19,4,23,-1.0,-0.0,215.22,0.0,0.0,7.56,0.0,0.0,0.0,9.53,0,0,1,0,0,0,1,208.39,17.09,0,0,1
228.12,26.58,3,28,0.5,-0.866025,261.84,0.0,0.0,0.0,12.99,0.0,0.0,3.25,0,0,0,1,0,0,1,355.6,16.240000000000002,0,0,0
189.97,-7.28,5,30,0.5,0.866025,199.2,0.0,0.0,0.0,5.2,0.0,11.16,3.25,0,0,0,1,0,1,1,177.58,19.61,0,1,0
216.43,-28.92,5,30,-1.0,-0.0,222.72,0.0,0.0,18.77,1.39,0.0,0.0,8.66,0,0,1,1,0,0,1,204.71,28.82,0,1,0
196.04,-0.51,3,30,0.5,-0.866025,216.84,0.0,0.0,18.87,0.0,0.0,0.0,7.79,0,0,1,0,0,0,1,357.01,26.66,0,0,0
202.47,12.09,1,28,0.0,-1.0,205.08,0.0,0.0,10.77,6.24,0.0,0.0,2.17,0,0,1,1,0,0,1,199.34,19.18,0,0,0
209.77,-44.61,2,26,-0.5,-0.866025,195.96,0.0,0.0,31.82,8.31,0.0,0.0,4.33,0,0,1,1,0,0,1,187.29,44.46,0,0,0
188.97,42.3,1,30,1.0,0.0,196.98,0.0,0.0,18.77,11.08,0.0,0.0,6.5,0,0,1,1,0,0,1,288.53,36.35,0,0,0
244.97,18.32,3,24,0.5,0.866025,225.96,0.0,0.0,41.31,3.46,0.0,0.71,11.91,0,0,1,1,0,1,1,195.67,57.39,0,0,1
59.28,1.43,2,18,-0.866025,-0.5,43.98,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0,0,0,0,0,0,1,29.12,4.55,0,0,1
156.74,-7.53,7,20,0.866025,0.5,91.2,0.0,0.0,80.77,0.0,0.0,0.0,10.82,0,0,1,0,0,0,1,113.72,91.59,0,1,1
352.74,18.79,2,27,0.0,-1.0,222.72,164.63,0.0,4.74,3.12,0.0,0.0,0.0,1,0,1,1,0,0,0,220.61,172.49,1,0,0
206.89,18.72,7,30,0.5,0.866025,177.72,0.0,0.0,76.88,0.0,14.74,0.0,8.66,0,0,1,0,1,0,1,243.45,100.27999999999999,0,1,0
281.4,11.72,6,30,0.5,0.866025,168.6,124.4,0.0,0.0,0.0,24.2,0.0,6.82,1,0,0,0,1,0,1,185.48,155.42,1,1,0
207.34,15.12,3,27,0.5,0.866025,240.96,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,185.15,7.79,0,0,0
169.59,16.95,4,27,-0.866025,0.5,201.84,0.0,0.0,0.0,8.31,0.0,4.29,6.17,0,0,0,1,0,1,1,185.25,18.770000000000003,0,0,0
264.62,9.44,5,17,-1.0,-0.0,194.34,0.0,114.85,0.0,0.0,0.0,0.0,12.99,0,1,0,0,0,0,1,177.14,127.83999999999999,1,1,1
183.74,-6.47,3,26,-1.0,-0.0,195.96,0.0,0.0,0.0,8.31,0.0,0.0,9.2,0,0,0,1,0,0,1,197.57,17.509999999999998,0,0,0
189.92,60.68,2,26,0.866025,-0.5,195.96,0.0,0.0,0.0,0.0,0.0,0.0,18.19,0,0,0,0,0,0,1,246.75,18.19,0,0,0
213.72,-17.44,5,22,0.866025,-0.5,215.82,0.0,0.0,10.37,6.93,0.0,0.0,4.55,0,0,1,1,0,0,1,268.66,21.849999999999998,0,1,1
562.68,-29.47,4,20,0.866025,0.5,276.84,0.0,318.47,0.0,0.0,43.82,0.0,1.84,0,1,0,0,1,0,1,310.22,364.13,1,0,1
221.93,15.56,4,27,-0.866025,-0.5,116.34,94.44,0.0,21.05,0.0,0.0,0.0,7.79,1,0,1,0,0,0,1,174.18,123.28,1,0,0
294.27,33.19,4,22,-0.5,0.866025,344.1,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0,0,0,0,0,0,1,307.13,4.11,0,0,1
168.29,-38.04,3,29,1.0,0.0,201.84,0.0,0.0,0.0,6.24,0.0,0.0,5.52,0,0,0,1,0,0,1,303.86,11.76,0,0,0
276.22,15.9,3,24,-0.0,1.0,245.22,0.0,0.0,56.54,9.7,14.71,0.0,15.16,0,0,1,1,1,0,1,280.74,96.10999999999999,0,0,1
169.81,20.52,3,30,-0.866025,-0.5,158.46,0.0,0.0,36.47,0.0,0.0,0.0,7.79,0,0,1,0,0,0,1,177.37,44.26,0,0,0
215.64,-26.74,5,30,-0.866025,-0.5,200.22,0.0,0.0,42.25,5.54,0.0,0.0,10.82,0,0,1,1,0,0,1,225.68,58.61,0,1,0
287.27,10.5,5,18,0.866025,-0.5,240.96,68.18,0.0,0.0,0.0,0.0,0.0,5.85,1,0,0,0,0,0,1,213.58,74.03,1,1,1
438.76,4.06,5,17,0.866025,-0.5,239.34,0.0,261.92,0.0,0.0,15.82,0.0,4.33,0,1,0,0,1,0,1,380.79,282.07,1,1,1
195.94,18.01,5,18,0.866025,0.5,211.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,127.86,0.0,0,1,1
201.1,1.0,4,28,-0.866025,-0.5,201.84,0.0,0.0,36.22,2.08,0.0,0.0,7.79,0,0,1,1,0,0,1,205.73,46.089999999999996,0,0,0
82.88,30.24,2,30,-0.5,0.866025,92.22,0.0,0.0,0.0,0.0,9.16,0.0,0.0,0,0,0,0,1,0,0,98.49,9.16,0,0,0
197.48,20.49,3,24,-1.0,-0.0,171.84,0.0,0.0,32.58,0.0,14.66,0.0,2.27,0,0,1,0,1,0,1,196.47,49.51,0,0,1
230.72,26.35,4,30,0.5,0.866025,220.08,0.0,0.0,0.0,9.7,0.0,0.0,5.52,0,0,0,1,0,0,1,223.61,15.219999999999999,0,0,0
181.88,-28.02,4,30,0.5,-0.866025,146.7,0.0,0.0,12.48,6.93,32.25,0.0,5.2,0,0,1,1,1,0,1,255.02,56.86,0,0,0
557.13,20.87,4,20,1.0,0.0,200.22,0.0,440.19,0.0,0.0,0.0,0.0,10.82,0,1,0,0,0,0,1,435.68,451.01,1,0,1
297.05,-16.12,3,20,0.5,0.866025,314.7,0.0,0.0,0.0,0.0,24.71,0.0,7.36,0,0,0,0,1,0,1,263.87,32.07,0,0,1
331.94,17.19,5,28,0.0,-1.0,198.6,162.42,0.0,13.12,0.0,0.0,0.0,6.5,1,0,1,0,0,0,1,237.56,182.04,1,1,0
152.56,7.33,5,18,0.866025,0.5,95.46,0.0,0.0,74.76,0.0,0.0,0.0,4.33,0,0,1,0,0,0,1,94.85,79.09,0,1,1
261.63,1.82,7,27,1.0,0.0,260.22,0.0,0.0,17.74,10.39,20.86,0.0,9.09,0,0,1,1,1,0,1,434.38,58.08,0,1,0
285.51,-16.06,4,30,0.5,0.866025,193.32,74.0,0.0,56.8,0.0,18.18,0.0,6.5,1,0,1,0,1,0,1,227.33,155.48000000000002,1,0,0
397.05,-38.28,3,18,-0.5,-0.866025,216.84,203.51,0.0,38.99,0.0,0.0,0.0,7.79,1,0,1,0,0,0,1,233.15,250.29,1,0,1
174.8,5.05,2,30,0.866025,0.5,179.34,0.0,0.0,0.0,5.2,15.67,11.51,0.0,0,0,0,1,1,1,0,173.01,32.38,0,0,0
383.63,-16.61,2,26,0.5,-0.866025,203.46,0.0,219.44,20.03,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,397.42,239.47,1,0,0
259.78,-46.25,7,30,-0.5,0.866025,194.34,0.0,0.0,63.52,0.0,41.77,0.0,0.0,0,0,1,0,1,0,0,316.62,105.29,0,1,0
175.58,-27.56,5,24,0.866025,0.5,204.48,0.0,0.0,0.0,4.16,0.0,0.0,1.84,0,0,0,1,0,0,1,169.85,6.0,0,1,1
211.5,-14.44,6,30,0.5,-0.866025,215.22,0.0,0.0,0.0,0.0,13.43,0.0,6.5,0,0,0,0,1,0,1,326.48,19.93,0,1,0
405.33,-4.18,7,28,0.0,-1.0,222.72,0.0,242.18,16.97,0.0,0.0,0.0,11.37,0,1,1,0,0,0,1,426.88,270.52,1,1,0
227.88,-7.5,2,25,-0.5,-0.866025,251.1,0.0,0.0,26.43,0.0,0.0,0.0,8.66,0,0,1,0,0,0,1,220.7,35.09,0,0,0
174.97,20.16,4,24,-0.5,0.866025,216.84,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,219.06,6.5,0,0,1
194.06,19.64,3,19,0.5,0.866025,221.7,0.0,0.0,0.0,8.66,0.0,0.0,6.17,0,0,0,1,0,0,1,154.93,14.83,0,0,1
275.85,67.48,2,27,-1.0,-0.0,279.84,0.0,0.0,13.85,0.0,0.0,0.0,7.79,0,0,1,0,0,0,1,226.47,21.64,0,0,0
346.17,16.05,3,26,-0.5,-0.866025,206.7,0.0,190.21,26.94,0.0,0.0,0.0,9.74,0,1,1,0,0,0,1,360.29,226.89000000000001,1,0,0
114.75,10.22,6,30,-0.0,1.0,95.46,0.0,0.0,0.0,6.93,11.5,0.0,5.2,0,0,0,1,1,0,1,119.48,23.63,0,1,0
273.44,-45.39,1,30,1.0,0.0,225.96,72.84,0.0,0.0,0.0,29.33,0.0,5.41,1,0,0,0,1,0,1,309.06,107.58,1,0,0
149.78,-23.61,4,29,0.866025,0.5,179.34,0.0,0.0,0.0,0.0,0.0,0.23,3.25,0,0,0,0,0,1,1,163.03,3.48,0,0,0
143.13,-4.75,4,20,1.0,0.0,71.34,95.13,0.0,0.0,0.0,0.0,0.0,2.27,1,0,0,0,0,0,1,110.06,97.39999999999999,1,0,1
193.82,0.3,5,29,0.866025,-0.5,215.22,0.0,0.0,0.0,14.55,0.0,0.0,6.5,0,0,0,1,0,0,1,344.71,21.05,0,1,0
279.92,-12.69,4,30,0.5,0.866025,278.46,56.55,0.0,0.0,0.0,0.0,0.0,3.68,1,0,0,0,0,0,1,207.27,60.23,1,0,0
208.44,-17.32,3,22,-0.866025,-0.5,195.96,0.0,0.0,0.0,5.54,17.63,0.0,11.91,0,0,0,1,1,0,1,197.33,35.08,0,0,1
332.63,-9.21,4,27,-0.5,0.866025,208.32,64.27,0.0,125.85,0.0,9.06,0.0,0.0,1,0,1,0,1,0,0,290.35,199.18,1,0,0
200.52,-9.23,3,28,0.0,-1.0,206.7,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0,0,0,0,0,0,1,179.73,5.85,0,0,0
249.11,-22.69,5,24,1.0,0.0,237.72,0.0,0.0,0.0,0.0,36.51,0.0,0.0,0,0,0,0,1,0,0,301.89,36.51,0,1,1
196.97,1.83,2,30,-0.5,-0.866025,213.6,0.0,0.0,0.0,6.24,0.0,0.0,8.66,0,0,0,1,0,0,1,188.22,14.9,0,0,0
202.23,-22.52,5,29,-0.5,-0.866025,185.22,0.0,0.0,23.73,7.27,20.05,0.0,10.28,0,0,1,1,1,0,1,264.77,61.33,0,1,0
374.46,-54.04,3,25,0.5,0.866025,290.58,0.0,0.0,86.02,8.66,44.99,0.0,10.82,0,0,1,1,1,0,1,305.55,150.48999999999998,0,0,0
223.11,6.7,4,19,0.866025,0.5,251.1,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,197.95,7.79,0,0,1
206.03,-70.81,4,23,-0.866025,-0.5,196.98,0.0,0.0,0.0,0.0,43.28,0.0,2.06,0,0,0,0,1,0,1,183.05,45.34,0,0,1
254.16,2.12,3,26,-1.0,-0.0,263.22,0.0,0.0,36.21,0.0,0.0,0.0,1.95,0,0,1,0,0,0,1,289.7,38.160000000000004,0,0,0
230.71,-0.87,1,28,-0.0,1.0,225.96,0.0,0.0,0.0,0.0,58.19,0.0,5.52,0,0,0,0,1,0,1,233.1,63.709999999999994,0,0,0
246.09,-1.32,2,25,0.5,0.866025,255.96,0.0,0.0,0.0,10.39,13.39,0.0,6.5,0,0,0,1,1,0,1,212.29,30.28,0,0,0
205.44,-8.75,3,23,-1.0,-0.0,218.46,0.0,0.0,0.0,0.0,0.0,0.0,11.37,0,0,0,0,0,0,1,211.13,11.37,0,0,1
201.3,-28.93,3,24,-1.0,-0.0,224.34,0.0,0.0,0.0,0.0,0.0,0.0,12.12,0,0,0,0,0,0,1,214.74,12.12,0,0,1
99.41,-14.12,5,30,-0.866025,-0.5,108.84,0.0,0.0,0.0,0.0,0.0,0.0,16.24,0,0,0,0,0,0,1,102.46,16.24,0,1,0
170.69,13.31,4,24,-0.866025,0.5,176.7,0.0,0.0,14.83,0.0,0.0,0.0,5.85,0,0,1,0,0,0,1,160.19,20.68,0,0,1
389.1,14.9,2,30,0.0,-1.0,220.08,0.0,213.67,0.0,0.0,0.0,0.0,9.53,0,1,0,0,0,0,1,337.47,223.2,1,0,0
200.6,-17.47,3,28,0.5,-0.866025,176.1,0.0,0.0,3.87,0.0,0.0,0.0,12.99,0,0,1,0,0,0,1,217.33,16.86,0,0,0
150.22,11.35,2,20,-0.5,-0.866025,160.32,0.0,0.0,0.0,5.2,0.0,9.86,2.17,0,0,0,1,0,1,1,96.81,17.229999999999997,0,0,1
181.34,-46.18,2,30,1.0,0.0,180.96,0.0,0.0,0.0,0.0,50.2,0.0,4.33,0,0,0,0,1,0,1,295.58,54.53,0,0,0
373.61,14.0,4,17,-0.866025,0.5,205.08,232.33,0.0,0.0,0.0,0.0,0.0,10.39,1,0,0,0,0,0,1,309.86,242.72000000000003,1,0,1
233.74,-23.01,1,24,-0.866025,-0.5,194.34,0.0,0.0,29.59,15.59,47.18,0.0,5.85,0,0,1,1,1,0,1,213.54,98.21,0,0,1
272.92,18.66,5,30,-0.5,0.866025,237.72,0.0,0.0,65.39,0.0,0.0,0.0,9.09,0,0,1,0,0,0,1,294.8,74.48,0,1,0
173.1,8.82,2,27,-0.0,1.0,180.96,0.0,0.0,0.0,0.0,0.0,0.0,11.04,0,0,0,0,0,0,1,147.84,11.04,0,0,0
207.35,40.99,3,22,0.5,0.866025,203.46,0.0,0.0,0.0,0.0,0.0,11.13,13.64,0,0,0,0,0,1,1,171.13,24.770000000000003,0,0,1
260.31,-55.3,5,30,0.0,-1.0,209.94,0.0,117.35,9.54,0.0,0.0,0.0,8.12,0,1,1,0,0,0,1,206.74,135.01,1,1,0
175.7,-7.55,3,27,-0.5,0.866025,208.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,214.77,0.0,0,0,0
212.48,-30.05,3,21,-0.0,1.0,168.6,57.05,0.0,0.0,0.0,0.0,0.0,9.74,1,0,0,0,0,0,1,143.22,66.78999999999999,1,0,1
332.99,-12.22,6,28,-0.866025,0.5,177.72,0.0,132.35,42.63,0.0,36.65,0.0,3.68,0,1,1,0,1,0,1,394.45,215.31,1,1,0
211.64,36.25,2,17,-0.0,1.0,201.84,0.0,0.0,27.83,0.0,0.0,0.0,9.74,0,0,1,0,0,0,1,150.07,37.57,0,0,1
474.08,12.74,3,24,0.0,-1.0,198.6,0.0,348.18,0.0,0.0,0.0,0.0,6.17,0,1,0,0,0,0,1,322.28,354.35,1,0,1
376.49,-10.23,2,30,-0.5,-0.866025,221.7,230.66,0.0,0.0,0.0,0.0,0.0,7.79,1,0,0,0,0,0,1,348.74,238.45,1,0,0
159.18,-44.3,4,27,0.866025,0.5,176.1,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0,0,0,0,0,0,1,145.08,6.17,0,0,0
167.09,-27.46,7,30,-0.5,-0.866025,158.46,0.0,0.0,32.31,0.0,0.0,0.0,10.28,0,0,1,0,0,0,1,178.83,42.59,0,1,0
175.93,34.52,1,28,-0.5,0.866025,194.34,0.0,0.0,0.0,8.66,0.0,12.07,14.29,0,0,0,1,0,1,1,214.85,35.019999999999996,0,0,0
180.63,0.68,4,30,-0.0,1.0,200.22,0.0,0.0,0.0,0.0,34.27,0.0,0.0,0,0,0,0,1,0,0,206.43,34.27,0,0,0
201.76,-7.81,3,30,-0.866025,-0.5,235.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,179.23,0.0,0,0,0
261.91,-44.32,5,20,0.866025,0.5,255.96,0.0,0.0,0.0,0.0,54.54,0.0,4.33,0,0,0,0,1,0,1,227.72,58.87,0,1,1
248.34,14.51,2,21,0.0,-1.0,203.46,0.0,89.01,0.0,0.0,0.0,0.0,1.62,0,1,0,0,0,0,1,158.6,90.63000000000001,1,0,1
236.3,26.44,2,25,-0.0,1.0,212.58,0.0,0.0,0.0,6.93,49.4,17.86,6.5,0,0,0,1,1,1,1,228.25,80.69,0,0,0
194.03,17.18,5,23,0.5,0.866025,195.96,0.0,0.0,0.0,5.2,0.0,12.64,8.12,0,0,0,1,0,1,1,180.55,25.96,0,1,1
225.78,-11.49,3,26,-0.0,1.0,205.08,0.0,0.0,0.0,12.47,12.99,22.55,0.0,0,0,0,1,1,1,0,176.42,48.010000000000005,0,0,0
340.89,-18.05,1,23,-0.866025,-0.5,342.48,0.0,0.0,16.7,8.31,19.13,0.0,3.46,0,0,1,1,1,0,1,299.1,47.6,0,0,1
206.73,-27.75,1,30,0.866025,-0.5,200.22,0.0,0.0,11.14,0.0,0.0,0.0,7.79,0,0,1,0,0,0,1,290.34,18.93,0,0,0
206.13,-20.24,4,24,-0.866025,0.5,205.08,0.0,0.0,14.72,0.0,0.0,0.0,12.99,0,0,1,0,0,0,1,185.87,27.71,0,0,1
254.62,36.79,2,28,0.0,-1.0,200.22,0.0,0.0,0.0,6.93,55.35,0.0,4.33,0,0,0,1,1,0,1,214.4,66.61,0,0,0
355.86,-15.73,6,27,0.866025,0.5,237.72,0.0,165.86,0.0,0.0,0.0,0.0,2.6,0,1,0,0,0,0,1,342.8,168.46,1,1,0
170.69,-8.98,7,17,0.5,0.866025,201.84,0.0,0.0,0.0,0.0,0.0,0.0,12.99,0,0,0,0,0,0,1,153.49,12.99,0,1,1
193.1,30.8,4,30,-1.0,-0.0,202.44,0.0,0.0,0.0,8.31,0.0,0.0,0.0,0,0,0,1,0,0,0,235.79,8.31,0,0,0
72.31,15.03,4,15,-0.5,-0.866025,68.1,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0,0,0,0,0,0,1,32.83,5.2,0,0,1
154.53,12.37,6,24,-0.5,0.866025,185.82,0.0,0.0,0.0,0.0,0.0,0.0,6.82,0,0,0,0,0,0,1,174.78,6.82,0,1,1
223.23,-30.9,6,30,0.5,0.866025,246.84,0.0,0.0,0.0,9.7,0.0,0.0,6.5,0,0,0,1,0,0,1,204.9,16.2,0,1,0
161.1,8.08,4,30,0.866025,-0.5,166.98,0.0,0.0,24.89,6.24,0.0,0.0,8.12,0,0,1,1,0,0,1,285.01,39.25,0,0,0
171.96,13.08,5,28,0.5,-0.866025,200.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,261.36,0.0,0,1,0
223.06,-12.15,4,17,-0.5,0.866025,192.72,0.0,0.0,81.53,0.0,0.0,0.0,4.33,0,0,1,0,0,0,1,235.28,85.86,0,0,1
202.02,22.47,4,18,-0.5,-0.866025,235.08,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0,0,0,0,0,0,1,154.05,2.17,0,0,1
165.49,7.55,6,21,-0.0,1.0,185.22,0.0,0.0,0.0,1.73,0.0,0.0,7.79,0,0,0,1,0,0,1,148.03,9.52,0,1,1
161.93,34.8,7,24,1.0,0.0,221.1,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0,0,0,1,0,0,0,289.75,4.16,0,1,1
242.48,-11.9,4,26,0.5,0.866025,180.96,0.0,0.0,87.88,0.0,17.6,0.0,10.28,0,0,1,0,1,0,1,226.56,115.75999999999999,0,0,0
204.92,32.51,3,19,-0.866025,-0.5,209.94,0.0,0.0,21.68,12.12,0.0,0.0,4.33,0,0,1,1,0,0,1,159.48,38.129999999999995,0,0,1
217.02,-6.7,3,28,0.866025,-0.5,225.96,0.0,0.0,22.52,0.0,0.0,0.0,7.14,0,0,1,0,0,0,1,279.46,29.66,0,0,0
174.98,-10.27,6,26,-0.866025,-0.5,195.96,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0,0,0,0,0,0,1,191.14,2.71,0,1,0
321.79,-13.48,5,20,-0.5,0.866025,179.34,0.0,176.77,0.0,9.35,20.77,0.0,0.0,0,1,0,1,1,0,0,248.26,206.89000000000001,1,1,1
246.23,-15.66,4,26,-0.866025,-0.5,184.2,0.0,0.0,34.73,3.46,44.27,0.0,10.82,0,0,1,1,1,0,1,204.01,93.28,0,0,0
170.28,-0.9,7,23,1.0,0.0,200.22,0.0,0.0,0.0,6.93,0.0,0.0,6.82,0,0,0,1,0,0,1,294.44,13.75,0,1,1
200.38,-30.39,4,22,-0.5,-0.866025,239.34,0.0,0.0,0.0,0.0,0.0,0.0,11.91,0,0,0,0,0,0,1,197.76,11.91,0,0,1
273.63,-23.72,3,28,1.0,0.0,239.34,0.0,0.0,0.0,8.66,0.0,46.61,5.41,0,0,0,1,0,1,1,319.71,60.67999999999999,0,0,0
158.84,-8.77,3,24,-0.866025,-0.5,168.6,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0,0,0,0,0,0,1,117.14,4.33,0,0,1
184.64,26.71,4,22,0.5,-0.866025,200.82,0.0,0.0,0.0,0.0,27.36,0.0,4.33,0,0,0,0,1,0,1,266.92,31.689999999999998,0,0,1
305.02,4.26,7,21,-0.866025,0.5,203.46,142.06,0.0,0.0,0.0,13.57,0.0,0.0,1,0,0,0,1,0,0,281.23,155.63,1,1,1
195.19,-19.31,2,29,-0.5,-0.866025,194.34,0.0,0.0,27.86,0.0,0.0,0.0,9.09,0,0,1,0,0,0,1,200.49,36.95,0,0,0
209.72,28.64,3,21,0.866025,-0.5,223.32,0.0,0.0,0.0,6.93,17.13,0.0,6.5,0,0,0,1,1,0,1,242.53,30.56,0,0,1
102.88,42.86,3,30,-0.5,-0.866025,71.34,0.0,0.0,37.9,0.0,0.0,0.0,3.46,0,0,1,0,0,0,1,96.12,41.36,0,0,0
215.04,6.78,4,30,0.0,-1.0,184.2,0.0,0.0,0.0,0.0,34.37,0.0,8.66,0,0,0,0,1,0,1,223.72,43.03,0,0,0
51.46,4.63,4,22,0.866025,-0.5,93.84,0.0,0.0,6.69,0.0,0.0,0.0,6.93,0,0,1,0,0,0,1,96.56,13.620000000000001,0,0,1
156.31,19.77,3,29,0.0,-1.0,194.34,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0,0,0,0,0,0,1,160.69,5.2,0,0,0
227.36,15.07,1,27,0.866025,0.5,222.72,0.0,0.0,0.0,0.0,39.06,0.0,5.2,0,0,0,0,1,0,1,187.67,44.260000000000005,0,0,0
131.33,19.59,5,15,0.0,-1.0,111.48,0.0,0.0,0.0,4.16,46.31,0.0,0.0,0,0,0,1,1,0,0,74.22,50.47,0,1,1
225.95,-17.41,5,29,-0.0,1.0,232.44,0.0,0.0,0.0,0.0,27.47,14.38,0.0,0,0,0,0,1,1,0,228.67,41.85,0,1,0
198.2,-17.46,6,18,-0.866025,-0.5,225.96,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0,0,0,0,0,0,1,177.5,5.52,0,1,1
292.55,-0.84,3,24,-0.5,0.866025,153.6,194.78,0.0,0.0,0.0,0.0,0.0,1.73,1,0,0,0,0,0,1,265.63,196.51,1,0,1
193.91,-14.93,5,23,0.866025,-0.5,203.46,0.0,0.0,0.0,0.0,0.0,0.0,6.82,0,0,0,0,0,0,1,249.27,6.82,0,1,1
199.25,4.55,3,30,0.0,-1.0,216.84,0.0,0.0,18.49,0.0,0.0,0.0,5.85,0,0,1,0,0,0,1,238.24,24.339999999999996,0,0,0
